City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,las tablas,7.7667,-80.2833,26.77,86,100,3.28,PA,1718237994
364,banda aceh,5.5577,95.3222,27.25,79,92,4.73,ID,1718237995
365,osterholz-scharmbeck,53.2333,8.8,8.81,92,75,3.0,DE,1718237996
366,ambagarh chauki,20.7833,80.7167,28.43,60,94,6.4,IN,1718237997
367,ilhabela,-23.7781,-45.3581,20.27,83,0,1.93,BR,1718237923
368,queenstown,-31.8976,26.8753,6.21,65,0,0.49,ZA,1718237999
369,bansang,13.4333,-14.65,30.07,46,95,4.93,GM,1718238001
370,happy valley-goose bay,53.3168,-60.3315,20.17,45,40,5.14,CA,1718237711
371,bodden town,19.2833,-81.25,30.0,85,20,5.36,KY,1718238004
372,lincoln city,44.9582,-124.0179,21.44,74,0,10.28,US,1718237757
373,freetown,8.484,-13.2299,26.12,86,99,2.47,SL,1718238008
374,fenyi,27.8112,114.6681,25.79,94,28,0.74,CN,1718238009
375,mocimboa,-11.3167,40.35,21.16,80,39,5.92,MZ,1718238010
376,al mijlad,11.0333,27.7333,29.17,57,100,6.11,SD,1718238011
377,waingapu,-9.6567,120.2641,25.43,72,51,4.92,ID,1718238012
378,santiago de cao,-7.9589,-79.2392,18.07,88,75,3.6,PE,1718238013
379,general salgado,-20.6483,-50.3606,20.36,36,0,2.68,BR,1718238015
380,jieshi,22.8134,115.8257,27.97,86,97,5.37,CN,1718238016
381,ciudad melchor muzquiz,27.8833,-101.5167,40.2,26,1,3.22,MX,1718238017
382,kittila,67.6647,24.8936,8.08,93,0,1.54,FI,1718238018
383,kapuskasing,49.4169,-82.4331,23.05,43,20,8.75,CA,1718238019
384,yorosso,12.3536,-4.7761,29.16,54,100,1.84,ML,1718238020
385,belmonte,-15.8631,-38.8828,23.15,86,30,3.91,BR,1718238021
386,hotarele,44.1725,26.3703,20.14,89,41,1.66,RO,1718238023
387,ivanava,52.1451,25.5365,12.81,71,90,2.95,BY,1718238024
388,kenora,49.8167,-94.4337,21.54,49,40,4.12,CA,1718238025
389,castillos,-34.1667,-53.8333,19.86,93,100,2.54,UY,1718238026
390,la ronge,55.1001,-105.2842,18.14,48,75,2.57,CA,1718238027
391,sur,22.5667,59.5289,32.84,48,21,5.29,OM,1718238030
392,villamontes,-21.25,-63.5,23.42,59,71,4.48,BO,1718238033
393,carnarvon,-24.8667,113.6333,18.33,72,0,6.54,AU,1718238034
394,vadso,70.0744,29.7487,4.49,87,100,4.12,NO,1718238035
395,fraserburgh,57.6874,-2.0184,8.02,84,94,1.37,GB,1718238036
396,cabo san lucas,22.8909,-109.9124,28.67,58,0,3.13,MX,1718238038
397,mil'kovo,55.6078,37.7956,19.22,97,99,3.04,RU,1718238039
398,sorong,-0.8833,131.25,25.55,90,100,2.96,ID,1718238040
399,tecumseh,42.0039,-83.9449,28.82,49,0,2.06,US,1718237871
400,punta cardon,11.6581,-70.215,27.46,84,85,14.78,VE,1718238042
401,mali,12.079,-12.2982,16.08,88,100,3.68,GN,1718238043
402,pemangkat,1.1667,108.9667,26.92,86,100,2.59,ID,1718238044
403,eaglehawk,-36.7333,144.25,9.76,63,100,1.44,AU,1718238047
404,coahuayana de hidalgo,18.7,-103.6583,28.08,70,100,2.42,MX,1718238048
405,ellsworth,44.5434,-68.4195,17.05,90,75,3.09,US,1718237753
406,berdigestyakh,62.0989,126.6992,19.58,39,7,3.19,RU,1718238050
407,quinte west,44.1834,-77.5662,20.22,55,20,2.57,CA,1718238037
408,adigrat,14.277,39.462,16.67,60,0,1.25,ET,1718238053
409,nemuro,43.3236,145.575,13.03,97,97,2.37,JP,1718238054
410,taroa,8.7058,171.2275,27.93,81,91,8.86,MH,1718238055
411,vicuna,-30.0319,-70.7081,11.85,76,100,0.45,CL,1718238052
412,mawu,29.5923,107.3139,22.41,84,100,0.41,CN,1718238057
413,rumbek,6.802,29.6912,22.59,94,88,1.76,SS,1718238058
414,calp,38.6447,0.0445,18.08,87,54,0.56,ES,1718238059
415,karoi,-16.8099,29.6925,9.09,70,0,1.12,ZW,1718238060
416,mariehamn,60.0973,19.9348,11.57,100,20,2.57,AX,1718238062
417,simga,21.6333,81.7,31.77,52,43,5.35,IN,1718238063
418,zaragoza,41.6561,-0.8773,16.12,53,20,6.17,ES,1718238065
419,kimbe,-5.5502,150.1429,30.05,69,92,0.73,PG,1718238066
420,lata,40.1629,-8.3327,13.93,96,56,0.97,PT,1718238067
421,hastings,50.8552,0.5729,11.55,75,14,3.35,GB,1718238068
422,bolobo,-2.1667,16.2333,22.47,56,11,0.13,CD,1718238070
423,axim,4.8699,-2.2405,25.93,82,80,4.27,GH,1718238071
424,ferkessedougou,9.6,-5.2,26.06,70,77,2.25,CI,1718238072
425,beloyarskiy,63.7119,66.6722,15.0,94,62,3.58,RU,1718238073
426,jinshi,29.6049,111.8701,27.39,84,61,2.15,CN,1718238074
427,bada,51.392,109.8717,10.11,93,100,1.1,RU,1718238075
428,northam,51.0333,-4.2167,9.78,85,54,3.85,GB,1718238076
429,laguna,38.421,-121.4238,38.58,39,0,5.14,US,1718238052
430,bannalec,47.9323,-3.6976,8.95,90,59,1.04,FR,1718238079
431,flying fish cove,-10.4217,105.6791,25.82,88,75,4.63,CX,1718238080
432,howrah,22.5892,88.3103,29.0,89,40,4.12,IN,1718238081
433,badr hunayn,23.7829,38.7905,31.12,26,8,0.44,SA,1718238082
434,tshabong,-26.05,22.45,12.3,34,1,4.97,BW,1718238083
435,gaigeturi,33.4644,126.3183,23.03,78,0,1.54,KR,1718238085
436,pawni,20.7833,79.6333,30.65,61,23,4.4,IN,1718238086
437,cidreira,-30.1811,-50.2056,18.46,90,9,2.98,BR,1718238087
438,lerwick,60.1545,-1.1494,9.0,88,99,2.5,GB,1718238088
439,la'ie,21.6477,-157.9253,28.98,81,11,2.68,US,1718238089
440,cockburn town,21.4612,-71.1419,27.6,83,94,9.34,TC,1718237947
441,puerto baquerizo moreno,-0.9,-89.6,21.11,86,91,4.47,EC,1718238008
442,tuburan,6.6439,122.2736,27.05,81,98,2.1,PH,1718238092
443,thanh hoa,19.8,105.7667,29.01,74,100,1.61,VN,1718238094
444,tura,25.5198,90.2201,24.72,95,100,3.28,IN,1718238095
445,nehoiu,45.4167,26.3,18.93,92,87,0.26,RO,1718238096
446,steinheim am albuch,48.6909,10.0638,10.65,78,96,0.45,DE,1718238097
447,aral,40.5156,81.2636,23.56,38,17,4.81,CN,1718238098
448,santa eularia des riu,38.9846,1.5341,18.5,90,0,0.51,ES,1718238099
449,usinsk,65.9939,57.5281,17.26,78,72,4.47,RU,1718238100
450,assare,-6.8744,-39.875,24.76,61,95,3.01,BR,1718238101
451,zakynthos,37.7914,20.8953,25.91,71,75,2.45,GR,1718238102
452,chilliwack,49.1747,-121.9443,20.55,50,47,3.09,CA,1718238104
453,kudahuvadhoo,2.6708,72.8944,28.4,76,87,4.15,MV,1718238105
454,la manga del mar menor,37.6413,-0.7165,18.01,95,0,2.06,ES,1718238106
455,yamba,-5.9,22.3,21.7,56,10,1.4,CD,1718238107
456,mogoytuy,51.2833,114.9167,12.25,81,100,6.75,RU,1718238108
457,safi,32.1667,-8.8333,16.82,81,98,6.68,MA,1718238109
458,constantia,44.1833,28.65,19.38,80,83,2.25,RO,1718238110
459,alterosa,-21.2492,-46.1431,15.42,52,0,0.67,BR,1718238111
460,bafia,4.75,11.2333,21.05,93,42,0.63,CM,1718238113
461,nakambala,-15.8324,27.7799,11.1,63,0,2.16,ZM,1718238114
462,kaitong,44.8135,123.15,23.7,63,100,4.34,CN,1718238115
463,wankyi,7.7392,-2.1046,22.81,95,70,3.03,GH,1718238116
464,jinka,5.65,36.65,17.5,73,97,1.79,ET,1718238117
465,puerto cabezas,14.0351,-83.3888,28.63,77,70,2.73,NI,1718238118
466,khandyga,62.6667,135.6,20.8,44,82,1.71,RU,1718238120
467,pagar alam,-4.0167,103.2667,21.16,93,88,1.11,ID,1718238122
468,ataq,14.5377,46.8319,25.72,46,8,3.54,YE,1718238123
469,agogo,6.8,-1.0819,22.21,94,99,3.12,GH,1718238124
470,parabel',58.6978,81.4825,17.17,78,21,2.68,RU,1718238126
471,port isabel,26.0734,-97.2086,33.05,70,0,5.66,US,1718238127
472,padang,-0.9492,100.3543,25.03,86,99,1.91,ID,1718238129
473,sungailiat,-1.85,106.1333,26.16,87,55,1.48,ID,1718238131
474,ta`u,-14.2336,-169.5144,27.64,83,99,7.78,AS,1718238132
475,esmeralda,21.8525,-78.1169,28.79,70,100,1.49,CU,1718238133
476,maintirano,-18.0667,44.0167,23.78,71,5,4.67,MG,1718238134
477,dem'yanovo,60.3511,47.0842,16.96,98,65,2.36,RU,1718238136
478,lamu,-2.2717,40.902,25.73,72,33,7.72,KE,1718238138
479,san sebastian de la gomera,28.0916,-17.1133,21.88,68,0,2.57,ES,1718238139
480,fuyu,45.1833,124.8167,22.35,68,100,4.51,CN,1718238141
481,hirara,24.8,125.2833,29.92,94,75,8.23,JP,1718238143
482,dunay,42.8803,132.3375,17.07,94,100,3.99,RU,1718238144
483,basco,20.4487,121.9702,29.15,85,87,8.07,PH,1718238145
484,grand blanc,42.9275,-83.63,27.3,54,20,3.09,US,1718238146
485,jean-rabel,19.8533,-73.1917,28.74,76,49,4.8,HT,1718238147
486,rabaul,-4.1967,152.1721,28.18,75,95,0.57,PG,1718238149
487,canico,32.6333,-16.85,19.45,81,75,5.66,PT,1718238150
488,nagqu,31.5,92.0,5.8,76,46,2.39,CN,1718238151
489,langtoucun,40.0261,124.3286,22.28,68,67,3.53,CN,1718238152
490,sirte,31.2089,16.5887,31.53,29,0,3.21,LY,1718238153
491,quezon,7.7303,125.0989,25.12,89,99,0.57,PH,1718238154
492,gizo,-8.103,156.8419,28.06,80,36,3.92,SB,1718238155
493,kristiansund,63.1115,7.732,8.03,87,100,0.0,NO,1718238157
494,beira,-19.8436,34.8389,16.05,88,0,2.57,MZ,1718238159
495,turuntayevo,52.2,107.6167,14.05,83,68,0.73,RU,1718238160
496,newman,37.3138,-121.0208,37.13,33,0,2.24,US,1718238161
497,jerada,34.31,-2.16,17.54,62,2,2.21,MA,1718238162
498,novyy urgal,51.0736,132.5642,16.59,53,14,0.9,RU,1718238163
499,safaga,26.7292,33.9365,30.74,33,0,4.76,EG,1718238164
500,hengchun,22.0042,120.7439,28.4,84,100,6.9,TW,1718238165
501,mugia,43.1041,-9.2179,12.73,87,89,5.13,ES,1718238168
502,isabela,6.7085,121.9711,27.03,81,90,1.68,PH,1718238169
503,urucui,-7.2294,-44.5561,29.01,38,46,1.99,BR,1718238170
504,midvagur,62.0511,-7.1939,8.46,93,88,2.06,FO,1718238171
505,santa ines,-3.6667,-45.38,24.59,77,92,0.5,BR,1718238172
506,seosan,36.7817,126.4522,24.64,49,73,1.47,KR,1718238173
507,prince rupert,54.3161,-130.3201,13.83,66,0,3.6,CA,1718238174
508,santa terezinha,-29.9002,-50.0904,18.88,89,9,2.64,BR,1718238176
509,yurgamysh,55.3714,64.4656,20.47,94,84,2.69,RU,1718238177
510,papao,-17.75,-149.55,27.82,73,24,7.76,PF,1718238180
511,severnoye,56.3491,78.3619,14.99,87,22,2.68,RU,1718238181
512,kujama,10.4542,7.6368,22.16,83,68,1.16,NG,1718238182
513,nadym,65.5333,72.5167,14.98,81,89,1.88,RU,1718238183
514,muisne,0.6,-80.0333,24.54,86,89,2.88,EC,1718238184
515,chorfa,36.3651,4.3264,18.95,82,0,1.54,DZ,1718238186
516,gushu,31.5598,118.4829,27.99,67,73,2.08,CN,1718238187
517,nueve de julio,-35.4444,-60.8831,17.76,99,100,0.89,AR,1718237932
518,okhotsk,59.3833,143.3,9.69,77,26,2.67,RU,1718238189
519,kavaratti,10.5669,72.642,28.31,82,100,5.68,IN,1718238190
520,korhogo,9.45,-5.6333,26.08,67,92,2.26,CI,1718238191
521,fort mcmurray,56.7268,-111.381,16.77,72,100,4.12,CA,1718238192
522,recani,31.2846,-4.2688,27.34,30,89,9.74,MA,1718238193
523,ladario,-19.0047,-57.6017,24.31,36,27,1.13,BR,1718238194
524,tual,-5.6667,132.75,26.53,76,100,8.44,ID,1718238196
525,kyzylorda,44.8528,65.5092,17.01,42,0,4.0,KZ,1718238197
526,shimokizukuri,40.8061,140.3861,28.07,58,43,1.41,JP,1718238198
527,timimoun,29.2639,0.231,30.21,8,0,2.57,DZ,1718238200
528,leer,53.2316,7.461,8.99,93,96,4.36,DE,1718238202
529,kandla,23.0333,70.2167,29.11,72,0,7.3,IN,1718238203
530,sant'ambrogio di valpollicella,45.5209,10.8362,16.62,89,40,1.03,IT,1718238204
531,chatillon-sur-seine,47.8585,4.5738,7.14,89,9,0.49,FR,1718238205
532,puerto deseado,-47.7503,-65.8938,6.54,77,49,4.25,AR,1718238079
533,talcahuano,-36.7167,-73.1167,12.82,100,100,8.23,CL,1718238164
534,whakatane,-37.9585,176.9854,14.17,81,100,1.34,NZ,1718238209
535,kamaishi,39.2667,141.8833,24.16,67,9,3.13,JP,1718238210
536,borogontsy,62.6683,131.1683,19.42,56,11,1.83,RU,1718238211
537,huarmey,-10.0681,-78.1522,18.31,86,100,3.4,PE,1718238113
538,ternate,0.8,127.4,27.4,78,100,2.52,ID,1718238213
539,kotlas,61.2611,46.6556,18.36,91,84,2.24,RU,1718238215
540,tucurui,-3.7661,-49.6725,27.24,55,66,1.55,BR,1718238081
541,cole harbour,44.6724,-63.4751,17.66,83,47,3.09,CA,1718238217
542,mata-utu,-13.2816,-176.1745,27.68,71,17,1.1,WF,1718238218
543,kirensk,57.7853,108.1119,16.09,77,67,0.89,RU,1718238222
544,kerikeri,-35.2268,173.9474,17.73,85,100,3.13,NZ,1718238223
545,arteche,12.2645,125.4048,29.85,72,73,2.34,PH,1718238224
546,rio preto da eva,-2.6994,-59.6997,24.98,92,100,0.77,BR,1718238225
547,changji,44.0167,87.3167,24.44,43,0,4.0,CN,1718238226
548,katpur,21.05,71.7833,29.16,73,20,4.92,IN,1718238228
549,kuruman,-27.4524,23.4325,9.46,41,0,2.42,ZA,1718238229
550,santa elena de uairen,4.6167,-61.1333,20.18,93,97,1.31,VE,1718238130
551,eydhafushi,5.1033,73.0708,28.7,76,100,5.94,MV,1718238231
552,oregon,44.0001,-120.5014,21.99,20,1,5.82,US,1718238232
553,camalu,30.85,-116.0667,19.68,64,2,4.39,MX,1718238233
554,minas,-34.3759,-55.2377,20.07,88,100,3.56,UY,1718238234
555,helena valley west central,46.6629,-112.0604,26.49,18,0,9.77,US,1718238235
556,conception bay south,47.4999,-52.9981,13.84,88,100,6.3,CA,1718238236
557,rongelap,11.1635,166.8941,28.05,82,77,10.11,MH,1718238238
558,mossel bay,-34.1831,22.146,10.96,80,0,1.74,ZA,1718238239
559,sola,-13.8833,167.55,30.37,79,75,0.0,VU,1718238240
560,natal,-5.795,-35.2094,25.36,88,20,2.57,BR,1718237868
561,raduzhnyy,62.0961,77.475,17.09,62,86,2.8,RU,1718238069
562,mao,39.8885,4.2658,18.31,63,0,2.06,ES,1718238243
563,santo tome,-31.6627,-60.7653,24.47,78,78,3.58,AR,1718238048
564,san antonio,29.4241,-98.4936,32.49,64,0,4.12,US,1718237982
565,pacasmayo,-7.4006,-79.5714,18.04,84,77,4.81,PE,1718238223
566,fisterra,42.9049,-9.2629,12.64,85,91,5.46,ES,1718238247
567,pyapon,16.2833,95.6833,25.75,92,100,3.09,MM,1718238249
568,inhambane,-23.865,35.3833,18.85,71,1,2.37,MZ,1718238250
569,ola,59.5833,151.2833,16.19,71,76,1.98,RU,1718238251
570,kushikino,31.7167,130.2667,26.7,75,31,1.11,JP,1718238252
